loan_number,customer_id,created_at,createdat_id,last_modified_date,last_modified_date_id,application_state,credit_limit,disbursable_amount,is_top_up,loan_amount,commencement_date,commencement_date_id,due_date,due_date_id,request_balance
2505200001396,MFS00001138,2025-05-20 23:13:45.826,20250520,2025-05-26 16:15:22.724549,20250526,EXPIRED,1007.00,915.00,f,1000.00,2025-05-20,20250520,,,NaN
2505220001445,MFS00001337,2025-05-22 08:02:19.86,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,10491.00,9633.00,f,10491.00,2025-05-22,20250522,,,NaN
2505220001442,MFS00001377,2025-05-22 07:08:58.267,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,2281.00,2087.00,f,2281.00,2025-05-22,20250522,,,NaN
2505210001435,MFS00001338,2025-05-21 21:34:03.237,20250521,2025-05-26 16:15:22.724549,20250526,EXPIRED,1160.00,915.00,f,1000.00,2025-05-21,20250521,,,NaN
2505220001456,MFS00001410,2025-05-22 13:59:17.799,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,20000.00,5035.00,f,5500.00,2025-05-22,20250522,,,NaN
2505220001450,MFS00001402,2025-05-22 09:32:43.831,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,4377.00,4007.00,f,4377.00,2025-05-22,20250522,,,NaN
2505220001440,MFS00001363,2025-05-22 06:46:32.975,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,7644.00,6409.00,f,7000.00,2025-05-22,20250522,,,NaN
2505210001436,MFS00001046,2025-05-21 21:39:20.369,20250521,2025-05-26 16:15:22.724549,20250526,EXPIRED,8176.00,7485.00,f,8176.00,2025-05-21,20250521,,,NaN
2505220001443,MFS00001382,2025-05-22 07:34:49.71,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,5280.00,4833.00,f,5280.00,2025-05-22,20250522,,,NaN
2505220001448,MFS00001269,2025-05-22 08:58:53.11,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,12087.00,11103.00,f,12000.00,2025-05-22,20250522,,,NaN
2506090002209,MFS00003421,2025-06-09 22:32:46.73,20250609,2025-07-01 13:37:05.247,20250701,EXPIRED,2740.00,2472.00,f,2700.00,2025-06-09,20250609,,,NaN
2505210001437,MFS00001344,2025-05-21 22:07:05.385,20250521,2025-05-26 16:15:22.724549,20250526,EXPIRED,6161.00,5640.00,f,6161.00,2025-05-21,20250521,,,NaN
2505220001453,MFS00001425,2025-05-22 12:08:28.352,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,1088.00,995.00,f,1088.00,2025-05-22,20250522,,,NaN
2505220001455,MFS00000579,2025-05-22 13:55:07.305,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,20000.00,18892.00,f,20000.00,2025-05-22,20250522,,,NaN
2505220001452,MFS00001420,2025-05-22 11:32:02.924,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,2056.00,1882.00,f,2056.00,2025-05-22,20250522,,,NaN
2505220001459,MFS00001164,2025-05-22 14:48:34.378,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,6920.00,6335.00,f,6920.00,2025-05-22,20250522,,,NaN
2505220001461,MFS00001452,2025-05-22 15:54:54.738,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,3900.00,3570.00,f,3900.00,2025-05-22,20250522,,,NaN
2505220001477,MFS00001487,2025-05-22 20:44:05.973,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,4733.00,2288.00,f,2500.00,2025-05-22,20250522,,,NaN
2505220001474,MFS00001473,2025-05-22 19:32:49.902,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,1311.00,1189.00,f,1300.00,2025-05-22,20250522,,,NaN
2505220001471,MFS00001393,2025-05-22 18:53:53.401,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,12757.00,11839.00,f,12757.00,2025-05-22,20250522,,,NaN
2505220001467,MFS00001466,2025-05-22 17:55:14.77,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,5880.00,5382.00,f,5880.00,2025-05-22,20250522,,,NaN
2505220001485,MFS00001503,2025-05-22 22:27:10.046,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,6703.00,5218.00,f,5700.00,2025-05-22,20250522,,,NaN
2505220001482,MFS00001505,2025-05-22 22:22:16.798,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,2802.00,2564.00,f,2802.00,2025-05-22,20250522,,,NaN
2606260020234,MFS00016600,2026-06-26 14:25:01.742,20260626,2026-06-26 14:53:11.083,20260626,PROCESSED,55500.00,16945.00,f,18500.00,2026-06-26,20260626,2026-07-25 14:53:10.347,20260725,19888.00
2505220001472,MFS00001396,2025-05-22 19:22:55.186,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,1152.00,915.00,f,1000.00,2025-05-22,20250522,,,NaN
2505220001468,MFS00001290,2025-05-22 18:05:21.797,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,9294.00,4578.00,f,5000.00,2025-05-22,20250522,,,NaN
2606260020230,MFS00016691,2026-06-26 14:24:41.708,20260626,2026-06-26 14:25:17.179,20260626,PROCESSED,55500.00,4579.00,f,5000.00,2026-06-26,20260626,2026-07-25 14:25:16.294,20260725,5375.00
2505220001475,MFS00000526,2025-05-22 20:24:13.324,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,20000.00,14024.00,f,15000.00,2025-05-22,20250522,,,NaN
2505220001478,MFS00001485,2025-05-22 21:04:37.669,20250522,2025-05-26 16:15:22.724549,20250526,EXPIRED,1675.00,1532.00,f,1675.00,2025-05-22,20250522,,,NaN
2606260020233,MFS00016727,2026-06-26 14:24:58.737,20260626,2026-06-26 14:25:25.738,20260626,PROCESSED,55500.00,16945.00,f,18500.00,2026-06-26,20260626,2026-07-25 14:25:24.93,20260725,19888.00
2606280020800,MFS00012696,2026-06-28 03:10:04.58,20260628,2026-06-28 03:13:05.196,20260628,PROCESSED,26328.00,7327.00,f,8000.00,2026-06-28,20260628,2026-07-25 03:13:04.411,20260725,8600.00
2606260020236,MFS00016582,2026-06-26 14:25:38.915,20260626,2026-06-26 14:27:53.451,20260626,PROCESSED,55500.00,16670.00,f,18200.00,2026-06-26,20260626,2026-07-25 14:27:52.848,20260725,19565.00
2606260020235,MFS00009097,2026-06-26 14:25:04.815,20260626,2026-06-26 14:29:17.74,20260626,PROCESSED,15969.00,4854.00,f,5300.00,2026-06-26,20260626,2026-07-25 14:29:16.878,20260725,5698.00
2607280023468,MFS00009694,2026-07-28 09:42:10.826,20260728,2026-07-28 09:42:36.542,20260728,PROCESSED,52600.00,29311.00,f,32000.00,2026-07-28,20260728,2026-09-25 09:42:35.667,20260925,36800.00
2607280023467,MFS00008948,2026-07-28 09:40:53.642,20260728,2026-07-28 09:43:53.769,20260728,PROCESSED,35500.00,23082.00,f,25200.00,2026-07-28,20260728,2026-09-25 09:43:52.953,20260925,28980.00
2608020024286,MFS00002514,2026-08-02 09:05:15.193,20260802,2026-08-02 09:07:00.312,20260802,PROCESSED,42200.00,14197.00,f,15500.00,2026-08-02,20260802,2026-09-25 09:07:00.089,20260925,17826.00
2506070002104,MFS00003213,2025-06-07 18:57:23.497,20250607,2025-07-01 14:11:28.151,20250701,EXPIRED,6447.00,3663.00,f,4000.00,2025-06-07,20250607,,,NaN
2506030001834,MFS00001958,2025-06-03 10:05:15.778,20250603,2025-06-12 12:35:52.555,20250612,EXPIRED,3040.00,2563.00,f,2800.00,2025-06-03,20250603,,,NaN
2505220001481,MFS00001354,2025-05-22 22:13:50.682,20250522,2025-05-28 16:30:32.227,20250528,PROCESSED,20000.00,9156.00,f,10000.00,2025-05-22,20250522,2025-06-21 16:30:31.163,20250621,10750.00
2505270001573,MFS00001419,2025-05-27 12:59:41.754,20250527,2025-05-28 11:29:44.258,20250528,PROCESSED,1912.00,1750.00,f,1912.00,2025-05-27,20250527,2025-06-26 11:29:42.466,20250626,2056.00
2506030001831,MFS00002096,2025-06-03 09:49:16.687,20250603,2025-07-01 14:11:37.658,20250701,EXPIRED,2137.00,1950.00,f,2130.00,2025-06-03,20250603,,,NaN
2506020001800,MFS00002413,2025-06-02 20:38:08.3,20250602,2025-06-05 15:45:03.84,20250605,PROCESSED,18170.00,17109.00,f,18170.00,2025-06-02,20250602,2025-07-02 15:44:53.936,20250702,19533.00
2506030001832,MFS00002494,2025-06-03 09:54:20.638,20250603,2025-06-03 15:55:09.406,20250603,PROCESSED,6306.00,5493.00,f,6000.00,2025-06-03,20250603,2025-07-03 15:55:08.934,20250703,6450.00
2506020001762,MFS00002037,2025-06-02 07:51:13.543,20250602,2025-06-03 15:58:12.537,20250603,PROCESSED,1310.00,1189.00,f,1300.00,2025-06-02,20250602,2025-07-02 15:58:08.437,20250702,1398.00
2506040001900,MFS00002656,2025-06-04 09:53:56.794,20250604,2025-06-04 16:47:00.484,20250604,PROCESSED,5097.00,4666.00,f,5097.00,2025-06-04,20250604,2025-07-04 16:47:00.044,20250704,5480.00
2505290001605,MFS00001804,2025-05-29 17:07:30.765,20250529,2025-06-02 17:02:32.741858,20250602,EXPIRED,20000.00,3662.00,f,4000.00,2025-05-29,20250529,,,NaN
2506030001833,MFS00002140,2025-06-03 09:54:48.297,20250603,2025-06-05 10:29:22.974,20250605,PROCESSED,15051.00,14024.00,f,15000.00,2025-06-03,20250603,2025-07-03 10:29:21.589,20250703,16125.00
2505300001629,MFS00001925,2025-05-30 09:23:01.597,20250530,2025-06-02 17:02:32.741858,20250602,EXPIRED,7537.00,6899.00,f,7537.00,2025-05-30,20250530,,,NaN
2506030001830,MFS00002490,2025-06-03 09:48:04.441,20250603,2025-06-12 12:35:59.961,20250612,EXPIRED,6142.00,5493.00,f,6000.00,2025-06-03,20250603,,,NaN
2505280001585,MFS00001682,2025-05-28 09:34:08.047,20250528,2025-06-02 17:02:32.741858,20250602,EXPIRED,2047.00,1873.00,f,2047.00,2025-05-28,20250528,,,NaN
2506030001869,MFS00000696,2025-06-03 17:19:43.131,20250603,2025-06-05 09:56:27.257,20250605,PROCESSED,1344.00,1229.00,f,1344.00,2025-06-03,20250603,2025-07-03 09:56:26.459,20250703,1445.00
2505300001653,MFS00002006,2025-05-30 16:57:24.485,20250530,2025-06-02 17:02:32.741858,20250602,EXPIRED,2841.00,1831.00,f,2000.00,2025-05-30,20250530,,,NaN
2506040001932,MFS00002752,2025-06-04 16:36:12.638,20250604,2025-06-12 19:50:23.386,20250612,PROCESSED,20000.00,18892.00,f,20000.00,2025-06-04,20250604,2025-07-04 19:50:22.785,20250704,21500.00
2506050001965,MFS00002483,2025-06-05 08:37:28.238,20250605,2025-06-09 16:37:09.945,20250609,PROCESSED,2320.00,1831.00,f,2000.00,2025-06-05,20250605,2025-07-05 16:37:09.134,20250705,2150.00
2506070002058,MFS00003030,2025-06-07 10:25:00.632,20250607,2025-06-09 12:20:39.338,20250609,PROCESSED,8191.00,4579.00,f,5000.00,2025-06-07,20250607,2025-07-07 12:20:35.736,20250707,5375.00
2506100002255,MFS00002459,2025-06-10 20:41:26.505,20250610,2025-06-13 13:50:45.091,20250613,PROCESSED,20000.00,18319.00,f,20000.00,2025-06-10,20250610,2025-07-10 13:50:44.574,20250710,21500.00
2507180002524,MFS00001218,2025-07-18 21:07:11.065,20250718,2025-07-28 13:30:07.899,20250728,EXPIRED,4924.00,4487.00,f,4900.00,2025-07-18,20250718,,,NaN
2506020001801,MFS00002419,2025-06-02 21:01:20.209,20250602,2025-06-03 16:02:09.92,20250603,PROCESSED,2946.00,2654.00,f,2900.00,2025-06-02,20250602,2025-07-02 16:02:09.17,20250702,3118.00
2505310001716,MFS00001840,2025-05-31 16:52:46.975,20250531,2025-06-02 17:02:32.741858,20250602,EXPIRED,3132.00,2867.00,f,3132.00,2025-05-31,20250531,,,NaN
2506030001835,MFS00002500,2025-06-03 10:28:08.099,20250603,2025-06-05 16:31:17.328,20250605,EXPIRED,2203.00,2016.00,f,2203.00,2025-06-03,20250603,,,NaN
2506020001763,MFS00001838,2025-06-02 07:57:35.017,20250602,2025-06-05 16:43:18.722,20250605,PROCESSED,6317.00,5767.00,f,6300.00,2025-06-02,20250602,2025-07-02 16:43:16.135,20250702,6773.00
2506040001933,MFS00002756,2025-06-04 16:52:09.568,20250604,2025-06-13 11:46:49.578,20250613,PROCESSED,5643.00,4578.00,f,5000.00,2025-06-04,20250604,2025-07-04 11:46:48.844,20250704,5375.00
2506120002289,MFS00002888,2025-06-12 14:32:10.012,20250612,2025-06-26 13:09:10.518,20250626,PROCESSED,1603.00,1467.00,f,1603.00,2025-06-12,20250612,2025-07-12 13:09:10.266,20250712,1724.00
2506050001966,MFS00002823,2025-06-05 09:28:40.233,20250605,2025-06-06 12:55:20.924,20250606,PROCESSED,3470.00,3176.00,f,3470.00,2025-06-05,20250605,2025-07-05 12:55:18.261,20250705,3731.00
2506020001802,MFS00002423,2025-06-02 21:03:09.038,20250602,2025-06-09 14:17:07.038,20250609,PROCESSED,20000.00,18892.00,f,20000.00,2025-06-02,20250602,2025-07-02 14:17:04.929,20250702,21500.00
2506090002210,MFS00003093,2025-06-09 22:40:11.169,20250609,2025-06-13 12:19:52.639,20250613,PROCESSED,6660.00,6100.00,f,6660.00,2025-06-09,20250609,2025-07-09 12:19:52.081,20250709,7160.00
2507060002458,MFS00001565,2025-07-06 09:27:43.692,20250706,2025-07-28 13:26:11.898,20250728,EXPIRED,1264.00,1099.00,f,1200.00,2025-07-06,20250706,,,NaN
2506070002059,MFS00002697,2025-06-07 11:09:32.124,20250607,2025-06-18 09:32:22.736,20250618,PROCESSED,10979.00,9159.00,f,10000.00,2025-06-07,20250607,2025-07-07 09:32:22.023,20250707,10750.00
2506090002185,MFS00002964,2025-06-09 15:09:10.371,20250609,2025-06-13 12:21:22.488,20250613,PROCESSED,4087.00,3663.00,f,4000.00,2025-06-09,20250609,2025-07-09 12:21:21.94,20250709,4300.00
2506140002321,MFS00003429,2025-06-14 11:49:55.173,20250614,2025-06-19 14:05:15.508,20250619,EXPIRED,12523.00,10991.00,f,12000.00,2025-06-14,20250614,,,NaN
2506060002024,MFS00002846,2025-06-06 09:09:40.169,20250606,2025-06-19 14:14:12.337,20250619,EXPIRED,2631.00,2409.00,f,2631.00,2025-06-06,20250606,,,NaN
2506050001967,MFS00002690,2025-06-05 09:29:14.953,20250605,2025-06-09 12:20:31.321,20250609,PROCESSED,1474.00,1348.00,f,1474.00,2025-06-05,20250605,2025-07-05 12:20:28.422,20250705,1585.00
2607280023469,MFS00015932,2026-07-28 09:52:59.16,20260728,2026-07-28 09:52:59.321,20260728,PENDING_APPLICATION_FOUND,NaN,NaN,f,15000.00,2026-07-28,20260728,,,NaN
2608020024292,MFS00017775,2026-08-02 09:44:05.003,20260802,2026-08-02 09:44:48.86,20260802,PROCESSED,58500.00,3205.00,f,3500.00,2026-08-02,20260802,2026-08-25 09:44:48.07,20260825,3763.00
2506080002144,MFS00002401,2025-06-08 17:13:15.785,20250608,2025-06-13 12:40:24.79,20250613,PROCESSED,20000.00,4579.00,f,5000.00,2025-06-08,20250608,2025-07-08 12:40:24.258,20250708,5375.00
2506100002256,MFS00003420,2025-06-10 21:02:23.003,20250610,2025-06-19 14:16:30.281,20250619,EXPIRED,5401.00,4946.00,f,5401.00,2025-06-10,20250610,,,NaN
2606280020801,MFS00016256,2026-06-28 03:47:22.809,20260628,2026-06-28 03:49:31.642,20260628,PROCESSED,55500.00,16029.00,f,17500.00,2026-06-28,20260628,2026-07-25 03:49:30.845,20260725,18813.00
2506070002105,MFS00003178,2025-06-07 18:58:49.793,20250607,2025-06-11 11:20:28.687,20250611,PROCESSED,9740.00,4579.00,f,5000.00,2025-06-07,20250607,2025-07-07 11:20:28.248,20250707,5375.00
2506040001901,MFS00002670,2025-06-04 09:58:46.007,20250604,2025-06-11 11:24:28.78,20250611,PROCESSED,20000.00,18892.00,f,20000.00,2025-06-04,20250604,2025-07-04 11:24:28.093,20250704,21500.00
2608020024298,MFS00002620,2026-08-02 10:24:26.553,20260802,2026-08-02 10:24:59.831,20260802,PROCESSED,8800.00,2198.00,f,2400.00,2026-08-02,20260802,2026-08-25 10:24:59.064,20260825,2580.00
2608020024287,MFS00017050,2026-08-02 09:10:57.031,20260802,2026-08-02 09:13:45.545,20260802,PROCESSED,58500.00,5495.00,f,6000.00,2026-08-02,20260802,2026-08-25 09:13:44.788,20260825,6450.00
2606260020232,MFS00010510,2026-06-26 14:24:58.191,20260626,2026-06-26 14:26:51.904,20260626,PROCESSED,11667.00,3480.00,f,3800.00,2026-06-26,20260626,2026-07-25 14:26:51.142,20260725,4085.00
2606260020231,MFS00015410,2026-06-26 14:24:45.226,20260626,2026-06-26 14:26:55.515,20260626,PROCESSED,55500.00,12823.00,f,14000.00,2026-06-26,20260626,2026-07-25 14:26:54.513,20260725,15050.00
2608020024289,MFS00009993,2026-08-02 09:33:30.417,20260802,2026-08-02 09:41:27.436,20260802,PROCESSED,13200.00,5129.00,f,5600.00,2026-08-02,20260802,2026-09-25 09:41:26.86,20260925,6440.00
2608020024294,MFS00002339,2026-08-02 09:55:10.816,20260802,2026-08-02 09:55:21.951,20260802,PROCESSED,23500.00,14929.00,f,16300.00,2026-08-02,20260802,2026-09-25 09:55:21.584,20260925,18746.00
2606260020237,MFS00010676,2026-06-26 14:27:27.629,20260626,2026-06-26 14:29:33.318,20260626,PROCESSED,16920.00,1831.00,f,2000.00,2026-06-26,20260626,2026-07-25 14:29:32.595,20260725,2150.00
2608020024288,MFS00017916,2026-08-02 09:16:15.414,20260802,2026-08-02 09:18:29.484,20260802,PROCESSED,58500.00,35264.00,f,38500.00,2026-08-02,20260802,2026-09-25 09:18:29.182,20260925,44276.00
2608020024290,MFS00005273,2026-08-02 09:33:38.656,20260802,2026-08-02 09:35:16.419,20260802,PROCESSED,11100.00,7235.00,f,7900.00,2026-08-02,20260802,2026-09-25 09:35:16.078,20260925,9086.00
2608020024293,MFS00001172,2026-08-02 09:47:50.224,20260802,2026-08-02 09:48:56.163,20260802,PROCESSED,6800.00,4396.00,f,4800.00,2026-08-02,20260802,2026-09-25 09:48:55.874,20260925,5520.00
2608020024299,MFS00016695,2026-08-02 10:27:58.01,20260802,2026-08-02 10:28:12.542,20260802,PROCESSED,58500.00,23815.00,f,26000.00,2026-08-02,20260802,2026-09-25 10:28:12.235,20260925,29900.00
2608020024295,MFS00003918,2026-08-02 09:56:02.42,20260802,2026-08-02 09:56:24.154,20260802,PROCESSED,22500.00,9159.00,f,10000.00,2026-08-02,20260802,2026-09-25 09:56:23.663,20260925,11500.00
2608020024291,MFS00014919,2026-08-02 09:37:54.65,20260802,2026-08-02 09:57:01.576,20260802,PROCESSED,24100.00,4579.00,f,5000.00,2026-08-02,20260802,2026-08-25 09:57:00.992,20260825,5375.00
2608020024297,MFS00008903,2026-08-02 10:12:32.142,20260802,2026-08-02 10:13:54.108,20260802,PROCESSED,60000.00,18319.00,f,20000.00,2026-08-02,20260802,2026-08-25 10:13:52.745,20260825,21500.00
2608020024300,MFS00016836,2026-08-02 10:33:12.911,20260802,2026-08-02 10:33:54.681,20260802,PROCESSED,48800.00,15571.00,f,17000.00,2026-08-02,20260802,2026-09-25 10:33:54.358,20260925,19550.00
2608020024301,MFS00016323,2026-08-02 10:34:26.941,20260802,2026-08-02 10:34:40,20260802,PROCESSED,60000.00,32059.00,f,35000.00,2026-08-02,20260802,2026-09-25 10:34:39.604,20260925,40250.00
2608020024302,MFS00015537,2026-08-02 10:55:10.14,20260802,2026-08-02 10:57:35.734,20260802,PROCESSED,58500.00,9159.00,f,10000.00,2026-08-02,20260802,2026-09-25 10:57:35.403,20260925,11500.00
2608020024296,MFS00006460,2026-08-02 09:56:22.483,20260802,2026-08-02 11:39:47.67,20260802,PROCESSED,21100.00,5495.00,f,6000.00,2026-08-02,20260802,2026-08-25 11:39:46.424,20260825,6450.00
2506170002352,MFS00003725,2025-06-17 08:05:02.691,20250617,2025-06-19 14:20:54.034,20250619,EXPIRED,6843.00,3663.00,f,4000.00,2025-06-17,20250617,,,NaN
2508110003095,MFS00004842,2025-08-11 19:41:50.542,20250811,2025-08-15 11:04:33.323,20250815,PROCESSED,13169.00,9159.00,f,10000.00,2025-08-11,20250811,2025-08-25 11:04:32.172,20250825,10750.00
2507140002511,MFS00003894,2025-07-14 13:31:43.702,20250714,2025-07-17 11:14:05.492,20250717,PROCESSED,20000.00,10991.00,f,,2025-07-14,20250714,2025-08-13 11:14:05.343,20250813,12900.00
2506090002183,MFS00003399,2025-06-09 15:00:59.342,20250609,2025-06-10 16:31:20.355,20250610,PROCESSED,2585.00,1831.00,f,2000.00,2025-06-09,20250609,2025-07-09 16:31:19.768,20250709,2150.00
2506090002184,MFS00003401,2025-06-09 15:03:44.375,20250609,2025-06-13 13:55:14.005,20250613,PROCESSED,2067.00,1892.00,f,2067.00,2025-06-09,20250609,2025-07-09 13:55:13.496,20250709,2223.00
2506050001968,MFS00002831,2025-06-05 09:35:15.526,20250605,2025-07-01 12:38:38.889,20250701,EXPIRED,20000.00,18892.00,f,20000.00,2025-06-05,20250605,,,NaN
2506030001870,MFS00002390,2025-06-03 17:46:02.641,20250603,2025-07-01 13:28:01.501,20250701,EXPIRED,1148.00,1050.00,f,1148.00,2025-06-03,20250603,,,NaN
2506050001994,MFS00002867,2025-06-05 16:37:25.727,20250605,2025-07-01 13:41:41.078,20250701,EXPIRED,6111.00,4579.00,f,5000.00,2025-06-05,20250605,,,NaN
2506180002363,MFS00003139,2025-06-18 20:23:51.739,20250618,2025-06-24 17:14:15.541,20250624,PROCESSED,5286.00,4841.00,f,5286.00,2025-06-18,20250618,2025-07-18 17:14:15.075,20250718,5683.00
2506090002211,MFS00003482,2025-06-09 22:56:50.393,20250609,2025-07-01 15:04:38.098,20250701,EXPIRED,6633.00,6045.00,f,6600.00,2025-06-09,20250609,,,NaN
2507010002425,MFS00003841,2025-07-01 12:24:11.105,20250701,2025-07-28 13:06:02.59,20250728,EXPIRED,8739.00,1831.00,f,2000.00,2025-07-01,20250701,,,NaN
2507230002551,MFS00003012,2025-07-23 15:45:20.254,20250723,2025-07-28 13:00:00.513,20250728,EXPIRED,1555.00,1423.00,f,1555.00,2025-07-23,20250723,,,NaN
2507190002525,MFS00001056,2025-07-19 11:51:58.208,20250719,2025-07-28 13:02:12.867,20250728,EXPIRED,2407.00,2198.00,f,2400.00,2025-07-19,20250719,,,NaN
2506240002396,MFS00001796,2025-06-24 14:41:48.885,20250624,2025-07-30 11:33:53.531,20250730,PROCESSED,7179.00,6411.00,f,7000.00,2025-06-24,20250624,2025-08-25 00:00:00,20250825,7525.00
2509160004130,MFS00006894,2025-09-16 21:13:01.3,20250916,2025-10-13 10:32:17.102,20251013,PROCESSED,5654.00,5129.00,f,5600.00,2025-09-16,20250916,2025-10-25 10:32:16.92,20251025,6020.00
2508130003116,MFS00004809,2025-08-13 07:15:25.558,20250813,2025-10-13 10:33:12.249,20251013,PROCESSED,8388.00,4579.00,f,5000.00,2025-08-13,20250813,2025-10-25 10:33:12.043,20251025,5375.00
2506030001871,MFS00002575,2025-06-03 18:06:25.152,20250603,2025-06-12 12:26:13.837,20250612,EXPIRED,1308.00,1197.00,f,1308.00,2025-06-03,20250603,,,NaN
2506040001902,MFS00002675,2025-06-04 10:35:37.114,20250604,2025-06-05 10:02:58.613,20250605,PROCESSED,7355.00,6733.00,f,7355.00,2025-06-04,20250604,2025-07-04 10:02:57.899,20250704,7907.00
2506020001803,MFS00002421,2025-06-02 21:19:57.116,20250602,2025-06-18 13:53:30.327,20250618,EXPIRED,20000.00,5035.00,f,5500.00,2025-06-02,20250602,,,NaN
2505310001717,MFS00002180,2025-05-31 17:59:20.07,20250531,2025-06-02 17:02:32.741858,20250602,EXPIRED,6728.00,5950.00,f,6500.00,2025-05-31,20250531,,,NaN
2505310001718,MFS00002143,2025-05-31 18:01:39.824,20250531,2025-06-02 17:02:32.741858,20250602,EXPIRED,20000.00,5493.00,f,6000.00,2025-05-31,20250531,,,NaN
2506050001996,MFS00002902,2025-06-05 16:54:31.897,20250605,2025-06-19 13:52:55.99,20250619,EXPIRED,5761.00,5276.00,f,5761.00,2025-06-05,20250605,,,NaN
2506170002353,MFS00003728,2025-06-17 11:45:38.495,20250617,2025-06-26 13:06:09.88,20250626,PROCESSED,3354.00,915.00,f,1000.00,2025-06-17,20250617,2025-07-17 13:06:09.127,20250717,1075.00
2506140002322,MFS00003688,2025-06-14 11:52:34.013,20250614,2025-06-19 14:05:09.652,20250619,EXPIRED,11531.00,5495.00,f,6000.00,2025-06-14,20250614,,,NaN
2506050001995,MFS00002896,2025-06-05 16:54:07.855,20250605,2025-06-19 14:14:17.681,20250619,EXPIRED,6758.00,1831.00,f,2000.00,2025-06-05,20250605,,,NaN
2506080002145,MFS00003219,2025-06-08 17:36:18.062,20250608,2025-06-12 12:29:41.973,20250612,EXPIRED,1257.00,1151.00,f,1257.00,2025-06-08,20250608,,,NaN
2506090002186,MFS00003392,2025-06-09 15:23:32.473,20250609,2025-07-01 14:11:02.05,20250701,EXPIRED,3262.00,2931.00,f,3200.00,2025-06-09,20250609,,,NaN
2506050001964,MFS00002824,2025-06-05 08:29:08.418,20250605,2025-07-01 15:08:56.8,20250701,EXPIRED,3559.00,3204.00,f,3500.00,2025-06-05,20250605,,,NaN
2506130002295,MFS00003413,2025-06-13 04:58:24.326,20250613,2025-06-13 15:02:32.02,20250613,PROCESSED,5111.00,4579.00,f,5000.00,2025-06-13,20250613,2025-07-13 15:02:30.827,20250713,5375.00
2506030001836,MFS00002508,2025-06-03 10:41:25.479,20250603,2025-06-19 14:15:03.746,20250619,EXPIRED,6381.00,5767.00,f,6300.00,2025-06-03,20250603,,,NaN
2506090002187,MFS00002131,2025-06-09 15:29:18.662,20250609,2025-06-19 14:16:23.074,20250619,EXPIRED,10181.00,9159.00,f,10000.00,2025-06-09,20250609,,,NaN
2511020005502,MFS00008463,2025-11-02 10:30:25.009,20251102,2025-11-02 10:53:01.905,20251102,PROCESSED,14896.00,13643.00,f,14896.00,2025-11-02,20251102,2025-11-25 10:53:01.54,20251125,16014.00
2506120002290,MFS00003634,2025-06-12 14:41:19.828,20250612,2025-06-26 13:08:37.292,20250626,PROCESSED,9082.00,6869.00,f,7500.00,2025-06-12,20250612,2025-07-12 13:08:37.035,20250712,8063.00
2506180002361,MFS00003674,2025-06-18 17:08:58.561,20250618,2025-06-24 17:01:45.066,20250624,PROCESSED,15558.00,12823.00,f,14000.00,2025-06-18,20250618,2025-07-18 17:01:44.296,20250718,15050.00
2506070002106,MFS00003215,2025-06-07 19:14:24.248,20250607,2025-06-10 10:47:07.545,20250610,PROCESSED,3349.00,3022.00,f,3300.00,2025-06-07,20250607,2025-07-07 10:47:06.503,20250707,3548.00
2507060002459,MFS00001725,2025-07-06 12:24:43.962,20250706,2025-07-10 10:46:46.657,20250710,PROCESSED,1622.00,1465.00,f,1600.00,2025-07-06,20250706,2025-08-05 10:46:46.511,20250805,1720.00
2506050001969,MFS00002781,2025-06-05 10:20:11.611,20250605,2025-06-05 22:26:56.346,20250605,PROCESSED,2544.00,1831.00,f,2000.00,2025-06-05,20250605,2025-07-05 22:26:54.733,20250705,2150.00
2506100002212,MFS00003486,2025-06-10 00:39:43.552,20250610,2025-06-11 09:41:45.977,20250611,PROCESSED,4489.00,2747.00,f,3000.00,2025-06-10,20250610,2025-07-10 09:41:45.325,20250710,3225.00
2506040001934,MFS00002763,2025-06-04 17:25:59.715,20250604,2025-06-11 11:23:27.503,20250611,PROCESSED,1451.00,1189.00,f,1300.00,2025-06-04,20250604,2025-07-04 11:23:26.98,20250704,1398.00
